method,sparse_rate,sparse_seed,anchor_count,anchor_count_std,valid_count,valid_count_std,mw_anchor_count,mw_anchor_count_std,mw_design_rank,mw_design_rank_std,rmse,rmse_std,mae,mae_std,median_ae,median_ae_std,p90_ae,p90_ae_std,p95_ae,p95_ae_std,bias_db,bias_db_std,std_error_db,std_error_db_std,count,count_std,los_rmse,los_rmse_std,nlos_rmse,nlos_rmse_std,high_wall_rmse,high_wall_rmse_std,unclipped_rmse,unclipped_rmse_std,unclipped_count,unclipped_count_std,clipped_pixel_fraction,clipped_pixel_fraction_std,non_anchor_rmse,non_anchor_rmse_std,non_anchor_mae,non_anchor_mae_std,non_anchor_p90_ae,non_anchor_p90_ae_std,non_anchor_count,non_anchor_count_std,non_anchor_los_rmse,non_anchor_los_rmse_std,non_anchor_nlos_rmse,non_anchor_nlos_rmse_std,free_space_rmse,free_space_rmse_std,free_space_mae,free_space_mae_std,free_space_p90_ae,free_space_p90_ae_std,free_space_count,free_space_count_std,wall_region_rmse,wall_region_rmse_std,rmse_delta_vs_multi_wall,rmse_delta_vs_multi_wall_std,rmse_delta_vs_direct_rf,rmse_delta_vs_direct_rf_std,num_rows,seed,experiment_name,run_dir
wallpath_extra,0.05,22,3458.8,3114.3119812353198,69171.2,62288.73393528756,3458.8,3114.3119812353198,3.4,0.490880693673816,2.2570908763012367,0.6911911595231288,1.3268717346191403,0.4778560724905284,0.6366631927490234,0.2920265160201296,3.48692045211792,1.221415474412,4.9741411867141725,1.4304547836308878,0.0088994445721618,0.1110116873058743,2.2548657655715942,0.6896605294326761,69171.2,62288.73393528756,0.9433312146098052,0.4844208997313979,2.338698956070273,0.7255881766270467,2.444422360669143,0.7455418818599393,2.2570908763012367,0.6911911595231288,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,2.3137548695005816,0.7083168077018933,1.3852350821495056,0.4997229502252614,3.592559569358825,1.2370321470339722,65712.4,59174.42195997515,0.9650796502012065,0.4946938479367936,2.397484379604576,0.7436300327092524,2.137378715455961,0.6640136887927199,1.251221767425537,0.4550710936781096,3.290436350822449,1.2038876059640702,66369.0,61020.82222471212,3.7388477105775344,0.8697655267528236,-3.612011484860309,1.0510875139899394,0.0214236384364111,0.1475804937196458,250,22,wallpath_pi_task1_final_seed22_r005,results\wallpath_pi_task1_final_seed22_r005\run_1
wallpath_rf,0.05,22,3458.8,3114.3119812353198,69171.2,62288.73393528756,3458.8,3114.3119812353198,3.4,0.490880693673816,2.2969527012899285,0.7113143257793033,1.3347827315330505,0.4896323595369823,0.6326270217895508,0.3013605288020068,3.512812138080597,1.2406816060894337,5.022288541793824,1.4575998728666526,0.010386579942191,0.1168870721009779,2.29452952337265,0.7096373096513606,69171.2,62288.73393528756,1.0567110848344543,0.560678278768481,2.377889536508329,0.7451651927740092,2.485969238658162,0.7649722103910077,2.2969527012899285,0.7113143257793033,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,2.353978664754259,0.7291506442168353,1.391497796535492,0.5117432500967312,3.621075389385224,1.2586400844226155,65712.4,59174.42195997515,1.080613439240245,0.572401901615332,2.4370172629916227,0.7639563857192562,2.17199122231831,0.6800175738506588,1.2579227771759034,0.4663351460270423,3.315025854587555,1.2241591389639417,66369.0,61020.82222471212,3.824525978125955,0.9572937090225416,-3.5721496598716165,1.0457976254086527,0.0612854634251027,0.1629822770175286,250,22,wallpath_pi_task1_final_seed22_r005,results\wallpath_pi_task1_final_seed22_r005\run_1
wallpath_calibrated,0.05,22,3458.8,3114.3119812353198,69171.2,62288.73393528756,3458.8,3114.3119812353198,3.4,0.490880693673816,2.4057111404953946,0.6146680926913619,1.606521511554718,0.4219979915472184,0.9825446701049804,0.2837361060585716,3.924741910934448,1.0731487250224196,5.228016846656799,1.363215232501719,-0.1599489413553383,0.2642855844769119,2.3889007863998413,0.6028462820891207,69171.2,62288.73393528756,0.7602054987520145,0.3252414902571708,2.4966950795779312,0.6418110386791165,2.603808642758344,0.6525912048255784,2.4057111404953946,0.6146680926913619,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,2.463099637883539,0.6280062481845844,1.6689786369800568,0.4387176553660604,4.017741870880127,1.092550909694627,65712.4,59174.42195997515,0.7781472304327813,0.3317202832064444,2.556327627125244,0.6559346004479321,2.315318756552646,0.5999099750304421,1.5410487282276153,0.4064791432903255,3.770360867023468,1.0571817313043688,66369.0,61020.82222471212,3.6246982924878,0.6256028593712613,-3.463391220666151,1.0409905446964354,0.1700439026305688,0.1095697998965259,250,22,wallpath_pi_task1_final_seed22_r005,results\wallpath_pi_task1_final_seed22_r005\run_1
multi_wall_residual_idw,0.05,22,3458.8,3114.3119812353198,69171.2,62288.73393528756,3458.8,3114.3119812353198,3.4,0.490880693673816,2.999649167658973,0.7586335734290229,1.9905462279319763,0.4552055697353738,1.342893112182617,0.3134041051261688,4.587569974899292,1.1010982910733216,6.033803318977356,1.466628211047053,0.0037771202579606,0.1035644213093568,2.998183362007141,0.757592443431371,69171.2,62288.73393528756,2.3951019430009444,1.167930619041325,3.067137325205303,0.8049098211157617,3.1878379946273445,0.8342605243642807,2.999649167658973,0.7586335734290229,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,3.0775925915679045,0.7783577592685814,2.095335560321808,0.4791859810213383,4.692896414756775,1.12619044259744,65712.4,59174.42195997515,2.454884308003185,1.188130493216189,3.1469119701503385,0.825989815219019,2.881732168609305,0.7103402277743287,1.9259914741516115,0.4367685451732013,4.454352891921997,1.074722770680961,66369.0,61020.82222471212,4.497672110569173,1.3407583876169649,-2.869453193502572,0.8759549010759353,0.7639819297941479,0.3312183716705006,250,22,wallpath_pi_task1_final_seed22_r005,results\wallpath_pi_task1_final_seed22_r005\run_1
idw,0.05,22,3458.8,3114.3119812353198,69171.2,62288.73393528756,3458.8,3114.3119812353198,3.4,0.490880693673816,3.3742689461855444,0.6585917390739519,2.47191730594635,0.492951522885274,1.8776647415161127,0.4057584897884618,5.499531079292297,1.1131899270457335,6.921025003433227,1.4000145539321678,-0.0731309774522087,0.1452450844156173,3.370772243499756,0.6567799106111135,69171.2,62288.73393528756,6.300207899672937,2.824820544994543,3.184860898906192,0.6585528647827295,3.1816673576748262,0.6360674705673995,3.3742689461855444,0.6585917390739519,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,3.461946277265976,0.6757199339198107,2.6020472946166997,0.5189240438549783,5.606993850708008,1.1344001636715972,65712.4,59174.42195997515,6.456771651643607,2.86827424410834,3.2676847429460745,0.6757211475973529,3.3337922486361338,0.6551888490528676,2.440417256355285,0.488838225709497,5.430162487983703,1.1052418494730056,66369.0,61020.82222471212,4.043358927994862,0.5538631514808722,-2.494833414976001,1.0215698701770732,1.1386017083207192,0.2465046518708891,250,22,wallpath_pi_task1_final_seed22_r005,results\wallpath_pi_task1_final_seed22_r005\run_1
direct_rf_sparse_anchor,0.05,22,3458.8,3114.3119812353198,69171.2,62288.73393528756,3458.8,3114.3119812353198,3.4,0.490880693673816,4.993410352719855,1.020207338043131,3.62996342086792,0.8305682485577661,2.683400691986084,0.8970369346411352,8.393165758132934,1.777922904165779,10.377936433792112,2.190642277962613,-1.0049282708130778,0.9189256319298544,4.806428750991821,1.0114192578023398,69171.2,62288.73393528756,0.8217585815713557,0.4221534355203735,5.193783366384861,1.0703468362052628,5.4666230733694645,1.0555146581211718,4.993410352719855,1.020207338043131,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,4.994030532826673,1.0211106321078247,3.6301570806503296,0.8312534657625905,8.394163677215577,1.7787342507334496,65712.4,59174.42195997515,0.8198985961179431,0.4249626612233866,5.194526530552015,1.071142661288571,4.9250090808732585,1.017911783252618,3.565115220069885,0.8335545004768522,8.296593587875366,1.7740493917805036,66369.0,61020.82222471212,5.971019138410779,1.125356529726046,-0.8756920084416918,0.8329009293812584,2.757743114855028,0.7892819514258222,250,22,wallpath_pi_task1_final_seed22_r005,results\wallpath_pi_task1_final_seed22_r005\run_1
multi_wall,0.05,22,3458.8,3114.3119812353198,69171.2,62288.73393528756,3458.8,3114.3119812353198,3.4,0.490880693673816,5.869102361161546,1.247861941688743,4.541784777641296,0.996051044469183,3.74509553527832,0.965905100607042,9.316456539154052,1.934915156595385,11.370159259796145,2.3455214358439065,0.0129906222648642,0.134746865506486,5.867759514808655,1.247303042311238,69171.2,62288.73393528756,5.665306785739155,2.069772193020253,5.906196091222099,1.2763330616155186,6.060972211411291,1.3076821777819445,5.869102361161546,1.247861941688743,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,5.871313076452275,1.2497661372907276,4.5427287530899045,0.9964031386871116,9.319106494903563,1.9358539673990305,65712.4,59174.42195997515,5.666674736925444,2.073538592009005,5.908415392805804,1.2784727046676625,5.787984670485496,1.2312753503855003,4.495681400299072,0.9953320782586116,9.227306980133056,1.932902955331608,66369.0,61020.82222471212,7.0585235431825,1.711847334681163,0.0,0.0,3.63343512329672,1.0793954353506032,250,22,wallpath_pi_task1_final_seed22_r005,results\wallpath_pi_task1_final_seed22_r005\run_1
direct_rf_geometry,0.05,22,3458.8,3114.3119812353198,69171.2,62288.73393528756,3458.8,3114.3119812353198,3.4,0.490880693673816,7.081104282921388,2.440813485598072,5.052658596992493,1.9269618420004944,3.5131399307250977,1.709403114512244,12.114236572265623,4.634768509512291,15.002676044464112,5.192533777565992,-2.7690892690774054,2.9619515381928103,6.086901482582093,1.6221311908162914,69171.2,62288.73393528756,0.798786332021608,0.4031624323571015,7.341018385726397,2.4391769542497443,7.732594586960013,2.4289997862466266,7.081104282921388,2.440813485598072,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,7.0805589263723885,2.4415750068763957,5.051924803733826,1.9275922827441896,12.112860063552857,4.635267526743546,65712.4,59174.42195997515,0.7958740074422778,0.4037624350472728,7.340610897477054,2.439968356616557,7.011204614243146,2.4799598700962955,4.987462125778198,1.9478895970555077,12.030331926345823,4.688971178404583,66369.0,61020.82222471212,8.258297127982122,2.15214992607096,1.2120019217598434,2.070763057058413,4.845437045056564,2.032588915826604,250,22,wallpath_pi_task1_final_seed22_r005,results\wallpath_pi_task1_final_seed22_r005\run_1
log_distance,0.05,22,3458.8,3114.3119812353198,69171.2,62288.73393528756,3458.8,3114.3119812353198,3.4,0.490880693673816,7.444406360065143,1.9802469865587025,5.99492265033722,1.6956916737919745,5.185223365783691,1.6982261384324864,12.084923997879027,3.15532690358414,14.231128242492677,3.587697425636008,9.33230989612639e-05,0.175684488957158,7.442661447525024,1.979540915716762,69171.2,62288.73393528756,9.5013959296873,3.917351088323694,7.242058070635609,1.9645340562047269,7.222756303779177,1.9725947126888532,7.444406360065143,1.9802469865587025,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,7.444908997705572,1.980883383864096,5.995088351249695,1.6960514828637665,12.085142545700071,3.155900615982299,65712.4,59174.42195997515,9.502669259547485,3.921310893069124,7.242091414689807,1.964772494515456,7.437284037951433,1.9872727568028032,5.99063046836853,1.7037002051767745,12.068905698776245,3.1580708900455594,66369.0,61020.82222471212,7.6149601795317,1.86999003474594,1.5753039989035975,1.453230829937877,5.208739122200317,1.512977361936899,250,22,wallpath_pi_task1_final_seed22_r005,results\wallpath_pi_task1_final_seed22_r005\run_1
direct_extra_all_features,0.1,22,6917.2,6228.817127773537,69171.2,62288.73393528756,6917.2,6228.817127773537,3.4,0.490880693673816,1.9387101809140632,0.5678224953642362,1.1834511110782624,0.3972985848714382,0.6175495185852051,0.2356817008178091,3.0341696462631225,1.0725160149305113,4.304806190490723,1.2913358920559346,-0.0640733700757846,0.1724699343000377,1.931984447479248,0.5611090190780156,69171.2,62288.73393528756,0.6650460293759778,0.2762843386951639,2.01126562089906,0.5936287008766348,2.098667387327001,0.6073334573139803,1.9387101809140632,0.5678224953642362,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,2.034373501405047,0.5912404993133538,1.278592636346817,0.4249043548866049,3.214358971118927,1.1039551097485196,62254.0,56059.9168095241,0.6860669465501924,0.2799211740207287,2.110847595069669,0.618486570966814,1.8458486448522409,0.5623823074678288,1.1210961608886718,0.3831831617658018,2.8651489353179933,1.0600182816589676,66369.0,61020.82222471212,3.1511617254849456,0.506883150039717,-3.922326289810997,1.093014731001192,-0.0109818511869709,0.0844082252490075,250,22,wallpath_pi_task1_final_seed22_r010,results\wallpath_pi_task1_final_seed22_r010\run_1
direct_rf_all_features,0.1,22,6917.2,6228.817127773537,69171.2,62288.73393528756,6917.2,6228.817127773537,3.4,0.490880693673816,1.949692032101034,0.5826056353530237,1.1373381834030152,0.3980173129120386,0.5537885932922363,0.2321005330349606,2.9765616521835327,1.1002498462897587,4.325701965332032,1.2994095669110863,-0.0336717703551985,0.1292107327330905,1.9461282668113709,0.5793878360520138,69171.2,62288.73393528756,0.7238537560678391,0.3025809831977533,2.0209527975702466,0.6119930481294523,2.107322798013921,0.6273396195226816,1.949692032101034,0.5826056353530237,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,2.0489117525218,0.6103777217658253,1.2404242556095124,0.432667185466405,3.169546322822571,1.1367955084616086,62254.0,56059.9168095241,0.7509708752737401,0.3160464565286693,2.124015527361102,0.6414764035986256,1.8494694828445764,0.5701604107685166,1.0729299461841584,0.3810601300727251,2.798321014404297,1.0795755740002748,66369.0,61020.82222471212,3.225712095604533,0.5915598099894428,-3.911344438624025,1.0762526809985438,0.0,0.0,250,22,wallpath_pi_task1_final_seed22_r010,results\wallpath_pi_task1_final_seed22_r010\run_1
wallpath_extra,0.1,22,6917.2,6228.817127773537,69171.2,62288.73393528756,6917.2,6228.817127773537,3.4,0.490880693673816,1.952078818534176,0.6083662779492717,1.084796161174774,0.4058751006262805,0.458620849609375,0.2144901843553317,2.905850410223007,1.1285175920393211,4.293728458404541,1.3255869804860627,0.0094931398123881,0.084113956030559,1.9506551959514615,0.6071905885438938,69171.2,62288.73393528756,0.7753503405500927,0.3681564521920231,2.0242037059112263,0.640525383864282,2.1168521270721548,0.6598403667657818,1.952078818534176,0.6083662779492717,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,2.054992003718683,0.6401738374307294,1.1879532237052917,0.4461166929376658,3.106868392944336,1.1650649592274362,62254.0,56059.9168095241,0.8141353738455039,0.3866958134913509,2.1309605355615098,0.6740896137999882,1.836847239872319,0.5846250292231586,1.01608715903759,0.3852482356264932,2.717300527334213,1.1061933125060155,66369.0,61020.82222471212,3.34879647859151,0.7841036036042512,-3.908957652190884,1.0650607087046498,0.0023867864331419,0.0965349625607299,250,22,wallpath_pi_task1_final_seed22_r010,results\wallpath_pi_task1_final_seed22_r010\run_1
wallpath_rf,0.1,22,6917.2,6228.817127773537,69171.2,62288.73393528756,6917.2,6228.817127773537,3.4,0.490880693673816,1.9869394032808376,0.626832076091946,1.0912952927350998,0.4144832020885443,0.4579493942260742,0.2237828996394331,2.9233961799144743,1.1407975183054428,4.328148943901062,1.341344551161358,0.0066759087233804,0.0881645436254586,1.98539807510376,0.6256293327713229,69171.2,62288.73393528756,0.860883720278908,0.431649751285564,2.058907175291009,0.660032338535235,2.1534789750635,0.6795082010364476,1.9869394032808376,0.626832076091946,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,2.0904172737079105,0.6595102407073727,1.1926826899051666,0.4549817913101094,3.124747675418854,1.1787750902196508,62254.0,56059.9168095241,0.9028257951335262,0.4520761882769459,2.1661965461086137,0.6945584784038831,1.8678241219393104,0.6005172102544106,1.0221730669736862,0.3941424399208632,2.7327983627319337,1.1167854573068363,66369.0,61020.82222471212,3.418360068184079,0.8771676028073113,-3.8740970674442217,1.0559352971992493,0.0372473711798038,0.1223023698834472,250,22,wallpath_pi_task1_final_seed22_r010,results\wallpath_pi_task1_final_seed22_r010\run_1
wallpath_calibrated,0.1,22,6917.2,6228.817127773537,69171.2,62288.73393528756,6917.2,6228.817127773537,3.4,0.490880693673816,2.17803489680968,0.545514286140702,1.429559068441391,0.3660878751245483,0.8502703590393066,0.238006389011659,3.537529751300812,0.9519809858530204,4.738093755722046,1.2171782952816188,-0.1027938771456101,0.2271058529877864,2.1661162095069884,0.5362480258538646,69171.2,62288.73393528756,0.7228811073928463,0.29712079829735,2.260124233385929,0.5714704521398903,2.3559883088464173,0.5838256506602529,2.17803489680968,0.545514286140702,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,2.2912759414588675,0.572506539849275,1.5585834350585936,0.3994151339471048,3.719029336929321,0.9925245287777168,62254.0,56059.9168095241,0.76085364527985,0.3122866562125598,2.377670992892824,0.6000145510183422,2.0909681172393024,0.5312638644116616,1.369029093027115,0.351521977320055,3.38820505475998,0.9342130495712206,66369.0,61020.82222471212,3.3399908934636486,0.5624860787688837,-3.68300157391538,1.0482636548907291,0.2283428647086456,0.1075589248543422,250,22,wallpath_pi_task1_final_seed22_r010,results\wallpath_pi_task1_final_seed22_r010\run_1
multi_wall_residual_idw,0.1,22,6917.2,6228.817127773537,69171.2,62288.73393528756,6917.2,6228.817127773537,3.4,0.490880693673816,2.7518698739319363,0.659591215003477,1.7962678060531616,0.3992334733484265,1.1996360702514648,0.2773728717823518,4.235395778656006,1.0049629077877136,5.573744074821472,1.3391455295185284,-0.0025812362594879,0.0659867598663532,2.751211019515991,0.6592550681876992,69171.2,62288.73393528756,2.1611244260936906,0.9581605171668556,2.814706800061145,0.7034991982135675,2.926033309439524,0.7316751851879659,2.7518698739319363,0.659591215003477,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,2.900731549781414,0.6952753441546159,1.9958611464500424,0.4435988122582104,4.436110035896301,1.0536202955822036,62254.0,56059.9168095241,2.2776691395630144,1.0083883665364832,2.966984027257994,0.7416417465026166,2.6449237615417176,0.6233512526080214,1.737661591529846,0.3838585002982938,4.10914373588562,0.9807726972610008,66369.0,61020.82222471212,4.133250814794935,1.1343742844359264,-3.109166596793123,0.8953498622289277,0.802177841830902,0.2631784648803093,250,22,wallpath_pi_task1_final_seed22_r010,results\wallpath_pi_task1_final_seed22_r010\run_1
idw,0.1,22,6917.2,6228.817127773537,69171.2,62288.73393528756,6917.2,6228.817127773537,3.4,0.490880693673816,3.07641258650699,0.5725260933662502,2.2214348397254944,0.4260324970273718,1.6972105026245117,0.360504092799983,5.033487200737,0.9746812063508332,6.316549922943115,1.206492852123151,-0.0688044926879811,0.0951149858755076,3.0743781499862672,0.5717345120218904,69171.2,62288.73393528756,5.678208041233672,2.302038099011367,2.90744140021387,0.5796065616298667,2.9089006914237783,0.5618414013148418,3.07641258650699,0.5725260933662502,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,3.2428301492677294,0.6035013275465203,2.468270833015442,0.4733776052129066,5.229772799491882,1.0095360701611915,62254.0,56059.9168095241,5.983822769813019,2.416964571156654,3.0647275838942662,0.6109931652332471,3.038825535957251,0.5700182354760213,2.1932728581428527,0.4229616517304974,4.967832854270935,0.9659666180459956,66369.0,61020.82222471212,3.7030492058582896,0.469009360711609,-2.7846238842180697,1.015564768652201,1.1267205544059558,0.221576298964702,250,22,wallpath_pi_task1_final_seed22_r010,results\wallpath_pi_task1_final_seed22_r010\run_1
direct_rf_sparse_anchor,0.1,22,6917.2,6228.817127773537,69171.2,62288.73393528756,6917.2,6228.817127773537,3.4,0.490880693673816,4.954334344677579,1.0320063315926749,3.608803318977356,0.8445526093351263,2.6634506607055664,0.9080661089720112,8.337018301010131,1.79323296484625,10.29681740951538,2.2180491616352094,-0.9614874872161308,0.9264167370843316,4.772991292953491,1.0249080074784966,69171.2,62288.73393528756,0.8424483376899142,0.4269163719004464,5.153404086039106,1.0859567772342502,5.4219350693012816,1.0700373644566,4.954334344677579,1.0320063315926749,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,4.953963500149581,1.0316229965193182,3.6085234718322754,0.8443348037307478,8.33711502456665,1.7925984472907306,62254.0,56059.9168095241,0.8413603392544876,0.4284022681562662,5.153083881210684,1.0857828240041454,4.886331848511607,1.0283734651376917,3.5445487022399904,0.8460073689999187,8.240943447113038,1.7875701264793082,66369.0,61020.82222471212,5.942609601487838,1.1220568327434788,-0.9067021260474804,0.821439236857519,3.004642312576545,0.7991589912559858,250,22,wallpath_pi_task1_final_seed22_r010,results\wallpath_pi_task1_final_seed22_r010\run_1
multi_wall,0.1,22,6917.2,6228.817127773537,69171.2,62288.73393528756,6917.2,6228.817127773537,3.4,0.490880693673816,5.861036470725059,1.2419202329595087,4.542925638198852,0.9993767003809548,3.743429039001465,0.9659954700849976,9.34360983657837,1.959340495282754,11.389855709075928,2.371259299527143,0.0028174262969987,0.0883980948102828,5.860488355636597,1.2418120843941156,69171.2,62288.73393528756,5.685866464115217,2.0653727298011315,5.89583208283466,1.271680394856669,6.048826028672988,1.3019561647570803,5.861036470725059,1.2419202329595087,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,5.863193744566959,1.2434129870659276,4.544275940895081,0.9997552296169386,9.346210298538209,1.9596722704809744,62254.0,56059.9168095241,5.6888627825916975,2.072158106491369,5.897879605100912,1.273631654799912,5.784104669390686,1.22966255848522,4.497782869338989,0.999259962031768,9.255417404174803,1.9582352898195148,66369.0,61020.82222471212,7.013193466898352,1.6406112400066457,0.0,0.0,3.911344438624025,1.0762526809985438,250,22,wallpath_pi_task1_final_seed22_r010,results\wallpath_pi_task1_final_seed22_r010\run_1
direct_rf_geometry,0.1,22,6917.2,6228.817127773537,69171.2,62288.73393528756,6917.2,6228.817127773537,3.4,0.490880693673816,6.548077442525394,1.7951482760628052,4.7139421043396,1.5045116884357437,3.4174057960510256,1.5199752081316151,11.087047231674196,3.199876967898167,13.8655389213562,3.715124486080484,-1.8960408722122664,2.436601861648285,5.889834233283997,1.3774162366124567,69171.2,62288.73393528756,0.8253999293872452,0.4010574941525813,6.795540355661642,1.8014854493067252,7.162479061782313,1.7784224315316897,6.548077442525394,1.7951482760628052,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,6.5469711237333685,1.7934805997289724,4.7127559995651245,1.503350627665014,11.085446542739868,3.1963894723244795,62254.0,56059.9168095241,0.8230632048915177,0.4001388884826197,6.794516208900707,1.800148858204368,6.475564843357012,1.8321796844473,4.646720927238464,1.531372748577326,10.986897132873535,3.2548361956301948,66369.0,61020.82222471212,7.720396869326041,1.5538398017324695,0.6870409718003347,1.6785842956287131,4.59838541042436,1.602673670866778,250,22,wallpath_pi_task1_final_seed22_r010,results\wallpath_pi_task1_final_seed22_r010\run_1
log_distance,0.1,22,6917.2,6228.817127773537,69171.2,62288.73393528756,6917.2,6228.817127773537,3.4,0.490880693673816,7.441819813624373,1.979242095083344,5.989633759498596,1.6949339908752403,5.176253410339355,1.7006292112684678,12.089864683151244,3.1609715033175383,14.240358821868895,3.591240594559561,-0.0047059488424565,0.1291970985573317,7.440974966049194,1.9787107315472023,69171.2,62288.73393528756,9.502644701053244,3.8231608130663535,7.23871679602102,1.965510943529812,7.221726877766853,1.97562667708912,7.441819813624373,1.979242095083344,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,7.4425333203618464,1.9797345714373231,5.990100358963013,1.6951681721209302,12.090531536102295,3.162125571184529,62254.0,56059.9168095241,9.510204098741127,3.842502630120987,7.2386673209855585,1.9656226474899483,7.434834203482989,1.9858520916273013,5.985436884880066,1.7026590722172412,12.073894834518432,3.1639647083739906,66369.0,61020.82222471212,7.610708409070989,1.8745912883837232,1.5807833428993137,1.454312296529641,5.4921277815233385,1.5668177029623072,250,22,wallpath_pi_task1_final_seed22_r010,results\wallpath_pi_task1_final_seed22_r010\run_1
direct_extra_all_features,0.005,33,346.2,311.54776203999364,69171.2,62288.73393528756,346.2,311.54776203999364,3.4,0.490880693673816,3.2107365960154257,0.9573856526003386,2.16983159160614,0.6910819991159938,1.3448539237976074,0.5182164240562978,5.371065503120422,1.650955196147199,7.021949782371521,2.1230629438145607,-0.2462859559971839,0.4544111626045531,3.177969167232513,0.9272412882824402,69171.2,62288.73393528756,0.7677977797520593,0.3914917745443921,3.336150719383878,0.995982920386076,3.48402698352341,1.0105906314963422,3.2107365960154257,0.9573856526003386,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,3.217331713736572,0.9586726720959364,2.1766453897953038,0.6927689445010676,5.38176551437378,1.6521292986558744,68825.0,61977.186267776655,0.7681621938764583,0.3920993085099727,3.343026875319083,0.9973396145597442,3.1233526018056392,0.949171421005718,2.095428009748459,0.67586031606904,5.22148369884491,1.652934372723198,66369.0,61020.82222471212,4.454071295754916,0.8786592736589758,-2.8597190781123256,1.2322373291047657,-0.0221193937126451,0.1006083925219731,250,33,wallpath_pi_task1_final_seed33_r0005,results\wallpath_pi_task1_final_seed33_r0005\run_1
direct_rf_all_features,0.005,33,346.2,311.54776203999364,69171.2,62288.73393528756,346.2,311.54776203999364,3.4,0.490880693673816,3.2328559897280718,0.937845175237746,2.162486918926239,0.6770650583215008,1.324579402923584,0.5091204531797552,5.383894587516784,1.5939009342692303,7.065654463768006,2.0538091813326096,-0.1958442110968753,0.4501017365701514,3.2005556001663207,0.920591757592924,69171.2,62288.73393528756,0.7910424079751681,0.4179507773549658,3.359256080287396,0.977870357872062,3.5090299956116104,0.9891138714600872,3.2328559897280718,0.937845175237746,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,3.239777714439239,0.9395224175050992,2.169757939815521,0.6792964901912987,5.395042355537415,1.5957384847412188,68825.0,61977.186267776655,0.791635336274783,0.4190127659513268,3.366464946206319,0.9796237217835112,3.1404879282332336,0.9241134240651392,2.0852494344711303,0.6594204449425863,5.226898559570312,1.5893347571170284,66369.0,61020.82222471212,4.512353583040315,0.9256352986425164,-2.83759968439968,1.2138076708434893,0.0,0.0,250,33,wallpath_pi_task1_final_seed33_r0005,results\wallpath_pi_task1_final_seed33_r0005\run_1
wallpath_calibrated,0.005,33,346.2,311.54776203999364,69171.2,62288.73393528756,346.2,311.54776203999364,3.4,0.490880693673816,3.3423364059163467,0.8937480100762442,2.3074989485740662,0.6286685709347845,1.4950777549743652,0.4662008798472344,5.552523185729981,1.5489949323945915,7.195379961013794,1.9962794047180268,-0.3656550216730684,0.5354380216573597,3.287191170692444,0.8633155887553974,69171.2,62288.73393528756,0.8394986471305043,0.392470267993908,3.4741808867385826,0.9363531945209976,3.630153968362765,0.9524464903923447,3.3423364059163467,0.8937480100762442,69171.2,62288.73393528756,3.7878787878787874e-06,7.5909546975019154e-06,3.3496764629253466,0.8953486380625948,2.3158290672302244,0.6308322150633416,5.563580216407776,1.55114020062092,68825.0,61977.186267776655,0.8409910518885143,0.394301837926493,3.4818239823076045,0.938085894359908,3.2518792643202583,0.8745476430608264,2.234780618190765,0.6109943386294945,5.404492701530456,1.532933894349505,66369.0,61020.82222471212,4.59311619134823,0.9796613066715996,-2.728119268211404,1.142263272335247,0.109480416188276,0.2110278958998747,250,33,wallpath_pi_task1_final_seed33_r0005,results\wallpath_pi_task1_final_seed33_r0005\run_1
